loan_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,default_flag,emp_length_years,emp_length_unknown,credit_history_years,loan_to_income
14000.0,60,17.57,352.25,D4,MORTGAGE,135000.0,Source Verified,2014-07-01,credit_card,14.91,1998-02-01,33.0,0.0,25461.0,77.2,59.0,w,INDIVIDUAL,1.0,0.0,1,10.0,0,16.4,0.104
14000.0,36,12.49,468.29,B5,RENT,43000.0,Source Verified,2014-06-01,credit_card,25.59,2001-05-01,8.0,0.0,16683.0,95.3,18.0,w,INDIVIDUAL,0.0,0.0,1,5.0,0,13.1,0.326
16000.0,36,6.03,486.97,A1,MORTGAGE,88000.0,Verified,2012-12-01,debt_consolidation,14.48,2000-08-01,11.0,0.0,71838.0,21.0,36.0,w,INDIVIDUAL,7.0,0.0,0,10.0,0,12.3,0.182
10000.0,36,5.32,301.15,A1,RENT,44000.0,Not Verified,2016-05-01,debt_consolidation,13.42,2007-03-01,16.0,0.0,7885.0,14.7,24.0,w,INDIVIDUAL,0.0,0.0,0,6.0,0,9.2,0.227
12000.0,60,20.31,320.01,D5,RENT,60000.0,Verified,2013-07-01,debt_consolidation,14.06,1994-02-01,6.0,1.0,5656.0,65.8,21.0,f,INDIVIDUAL,1.0,1.0,0,5.0,0,19.4,0.2
25500.0,60,19.47,668.1,D5,OWN,65000.0,Source Verified,2014-03-01,debt_consolidation,22.36,2001-08-01,15.0,0.0,15173.0,65.4,31.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,12.6,0.392
12000.0,36,13.53,407.4,B5,MORTGAGE,46000.0,Not Verified,2013-12-01,debt_consolidation,14.48,2008-09-01,5.0,0.0,4136.0,75.2,10.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,5.2,0.261
20000.0,36,11.22,656.86,B5,OWN,45000.0,Verified,2015-12-01,credit_card,39.28,1990-08-01,9.0,0.0,41417.0,67.5,50.0,w,INDIVIDUAL,11.0,0.0,1,6.0,1,25.3,0.444
30000.0,36,14.31,1029.86,C4,MORTGAGE,150000.0,Verified,2014-11-01,debt_consolidation,15.26,1993-04-01,8.0,0.0,16155.0,45.1,35.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,21.6,0.2
15000.0,36,12.29,500.3,C1,MORTGAGE,110000.0,Not Verified,2015-09-01,debt_consolidation,9.36,1996-03-01,5.0,1.0,8124.0,58.0,11.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,19.5,0.136
7000.0,60,11.99,155.68,B5,MORTGAGE,106452.0,Source Verified,2011-05-01,other,16.33,1994-06-01,6.0,0.0,10253.0,62.1,31.0,f,INDIVIDUAL,2.0,0.0,0,9.0,0,16.9,0.066
7000.0,36,13.99,239.21,C4,RENT,32000.0,Verified,2015-09-01,debt_consolidation,20.48,2003-08-01,14.0,0.0,6033.0,25.8,23.0,w,INDIVIDUAL,0.0,0.0,1,6.0,1,12.1,0.219
12000.0,36,7.9,375.49,A4,MORTGAGE,82000.0,Not Verified,2013-04-01,debt_consolidation,17.9,1996-12-01,18.0,0.0,38941.0,39.3,38.0,f,INDIVIDUAL,6.0,0.0,0,10.0,0,16.3,0.146
12000.0,36,11.53,395.89,B5,MORTGAGE,44000.0,Not Verified,2015-08-01,debt_consolidation,17.19,2000-07-01,12.0,0.0,8483.0,35.5,37.0,f,INDIVIDUAL,5.0,0.0,1,2.0,0,15.1,0.273
17000.0,36,7.62,529.75,A3,MORTGAGE,95000.0,Verified,2013-11-01,credit_card,26.12,1981-06-01,10.0,0.0,14738.0,62.7,26.0,w,INDIVIDUAL,4.0,0.0,0,1.0,0,32.4,0.179
17000.0,60,15.1,405.33,C2,MORTGAGE,64000.0,Verified,2013-11-01,credit_card,22.18,2001-09-01,13.0,0.0,25300.0,53.0,22.0,f,INDIVIDUAL,3.0,0.0,0,0.0,0,12.2,0.266
13000.0,60,16.77,321.48,D2,MORTGAGE,54000.0,Verified,2011-12-01,debt_consolidation,16.0,2001-12-01,11.0,0.0,16791.0,65.8,19.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,10.0,0.241
5250.0,36,14.64,181.07,C3,MORTGAGE,55500.0,Source Verified,2014-05-01,other,20.09,2000-03-01,12.0,2.0,8072.0,36.0,33.0,f,INDIVIDUAL,0.0,1.0,0,0.0,0,14.2,0.095
30000.0,36,12.88,1009.09,C2,RENT,400000.0,Source Verified,2016-01-01,credit_card,0.17,2005-01-01,4.0,0.0,2953.0,4.0,13.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,11.0,0.075
16000.0,36,16.99,570.37,D3,MORTGAGE,62000.0,Verified,2015-10-01,debt_consolidation,19.59,2010-11-01,10.0,3.0,7716.0,37.6,19.0,f,INDIVIDUAL,1.0,2.0,1,10.0,0,4.9,0.258
15000.0,36,8.67,474.7,B1,RENT,70000.0,Source Verified,2015-01-01,moving,22.08,2001-10-01,8.0,0.0,11939.0,46.3,52.0,f,INDIVIDUAL,2.0,0.0,0,7.0,0,13.3,0.214
20000.0,36,13.65,680.16,C1,RENT,65000.0,Source Verified,2014-05-01,other,27.82,2007-09-01,10.0,0.0,5029.0,30.9,14.0,w,INDIVIDUAL,0.0,0.0,1,2.0,0,6.7,0.308
25075.0,60,17.27,626.83,C5,MORTGAGE,56025.84,Verified,2013-07-01,debt_consolidation,24.86,2000-12-01,13.0,0.0,33171.0,69.4,28.0,f,INDIVIDUAL,5.0,0.0,1,10.0,0,12.6,0.448
4500.0,36,21.18,169.96,E3,OWN,23000.0,Source Verified,2014-02-01,debt_consolidation,23.43,2000-04-01,6.0,0.0,6419.0,85.6,13.0,f,INDIVIDUAL,2.0,0.0,0,4.0,0,13.8,0.196
11500.0,36,12.39,384.12,C1,RENT,72000.0,Not Verified,2015-02-01,credit_card,19.92,1995-10-01,11.0,0.0,11121.0,77.8,40.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,19.3,0.16
17600.0,36,9.17,561.07,B1,MORTGAGE,62000.0,Source Verified,2014-05-01,credit_card,14.94,2001-09-01,12.0,0.0,26040.0,77.3,25.0,f,INDIVIDUAL,1.0,0.0,0,3.0,0,12.7,0.284
18400.0,36,12.69,617.23,B5,MORTGAGE,47520.0,Source Verified,2012-01-01,other,18.01,2005-12-01,9.0,0.0,11043.0,91.4,20.0,f,INDIVIDUAL,1.0,0.0,1,2.0,0,6.1,0.387
15000.0,36,12.12,499.08,B3,RENT,55600.0,Not Verified,2013-06-01,debt_consolidation,20.85,1998-10-01,9.0,0.0,18543.0,53.0,24.0,f,INDIVIDUAL,1.0,0.0,0,1.0,0,14.7,0.27
8400.0,36,17.57,301.88,D4,MORTGAGE,35000.0,Not Verified,2014-10-01,small_business,36.9,1998-03-01,14.0,1.0,19723.0,79.2,29.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,16.6,0.24
7500.0,36,14.27,257.32,C2,RENT,60000.0,Not Verified,2011-12-01,debt_consolidation,16.0,1998-10-01,6.0,0.0,6264.0,65.2,17.0,f,INDIVIDUAL,1.0,0.0,0,6.0,0,13.2,0.125
2000.0,36,21.15,75.51,E2,MORTGAGE,173500.0,Not Verified,2013-08-01,medical,23.58,1988-11-01,18.0,0.0,31990.0,84.9,36.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,24.7,0.012
8400.0,36,12.29,280.17,C1,RENT,70000.0,Source Verified,2015-09-01,debt_consolidation,33.51,2002-08-01,15.0,0.0,15988.0,75.8,40.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,13.1,0.12
3600.0,36,11.99,119.56,B5,OWN,60000.0,Not Verified,2014-11-01,credit_card,25.0,1998-08-01,7.0,0.0,940.0,94.0,41.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,16.3,0.06
9250.0,60,16.32,226.52,E2,RENT,19200.0,Source Verified,2010-11-01,small_business,8.5,2001-04-01,5.0,0.0,0.0,27.81,22.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,9.6,0.482
14000.0,36,9.99,451.68,B1,MORTGAGE,67000.0,Not Verified,2013-10-01,debt_consolidation,11.48,1999-09-01,8.0,0.0,9707.0,52.2,20.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,14.1,0.209
16000.0,36,7.69,499.1,A4,MORTGAGE,58000.0,Source Verified,2014-05-01,debt_consolidation,20.55,1998-05-01,8.0,0.0,6612.0,45.3,25.0,w,INDIVIDUAL,4.0,0.0,0,7.0,0,16.0,0.276
32000.0,36,16.55,1133.74,D2,MORTGAGE,110000.0,Verified,2015-06-01,debt_consolidation,18.36,1991-02-01,12.0,1.0,14893.0,69.3,37.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,24.3,0.291
15000.0,60,16.99,372.71,D1,MORTGAGE,80000.0,Verified,2014-01-01,debt_consolidation,17.1,2003-08-01,19.0,0.0,17551.0,56.3,35.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,10.4,0.188
12950.0,60,19.52,339.65,E2,RENT,54000.0,Source Verified,2014-06-01,debt_consolidation,20.96,1994-12-01,6.0,0.0,4098.0,71.9,16.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,19.5,0.24
17600.0,36,19.2,646.93,D3,RENT,75000.0,Not Verified,2013-09-01,credit_card,20.14,1997-11-01,11.0,0.0,20851.0,74.7,22.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,15.8,0.235
10375.0,36,14.09,355.05,B5,MORTGAGE,100800.0,Verified,2012-08-01,car,30.87,2000-02-01,9.0,0.0,4067.0,71.4,27.0,f,INDIVIDUAL,1.0,0.0,0,6.0,0,12.5,0.103
8000.0,36,12.12,266.18,B3,MORTGAGE,36000.0,Not Verified,2012-09-01,credit_card,16.63,1998-03-01,8.0,0.0,7815.0,78.1,20.0,f,INDIVIDUAL,1.0,0.0,0,7.0,0,14.5,0.222
24000.0,36,12.12,798.52,B3,MORTGAGE,400000.0,Verified,2013-04-01,debt_consolidation,13.81,1992-01-01,9.0,0.0,376679.0,85.8,26.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,21.2,0.06
5425.0,36,11.99,180.17,B5,RENT,22718.0,Source Verified,2011-06-01,debt_consolidation,10.04,2007-01-01,5.0,0.0,7155.0,50.0,5.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,4.4,0.239
15000.0,36,13.33,507.8,C3,MORTGAGE,48000.0,Not Verified,2015-06-01,home_improvement,19.34,2002-09-01,26.0,0.0,50129.0,57.4,41.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,12.7,0.312
11500.0,36,11.14,377.26,B2,OWN,45700.0,Not Verified,2012-10-01,debt_consolidation,7.04,2004-11-01,10.0,0.0,1272.0,55.3,13.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,7.9,0.252
20000.0,60,16.55,492.23,D2,MORTGAGE,60000.0,Verified,2015-08-01,debt_consolidation,13.2,2002-03-01,19.0,0.0,22259.0,50.6,36.0,w,INDIVIDUAL,8.0,0.0,0,6.0,0,13.4,0.333
25000.0,60,24.08,720.37,F2,MORTGAGE,64000.0,Verified,2014-10-01,home_improvement,12.34,2000-06-01,8.0,1.0,2247.0,53.5,28.0,w,INDIVIDUAL,2.0,0.0,1,8.0,0,14.3,0.391
35000.0,36,18.25,1269.73,E1,MORTGAGE,131500.0,Verified,2015-06-01,debt_consolidation,8.78,1990-12-01,11.0,0.0,25714.0,70.0,14.0,f,INDIVIDUAL,1.0,0.0,0,10.0,0,24.5,0.266
35000.0,60,20.99,946.68,E5,MORTGAGE,150000.0,Verified,2015-07-01,credit_card,14.01,2002-04-01,12.0,0.0,26865.0,70.7,25.0,w,INDIVIDUAL,5.0,0.0,1,10.0,0,13.2,0.233
17200.0,60,21.18,467.07,E3,RENT,43000.0,Source Verified,2014-04-01,debt_consolidation,22.38,1995-07-01,9.0,0.0,9027.0,65.9,14.0,w,INDIVIDUAL,0.0,0.0,1,10.0,0,18.8,0.4
16000.0,36,9.71,514.1,B1,RENT,63600.0,Verified,2013-07-01,debt_consolidation,21.75,1997-11-01,13.0,0.0,41544.0,69.0,28.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,15.7,0.252
30000.0,36,6.99,926.18,A3,RENT,230000.0,Source Verified,2016-01-01,debt_consolidation,4.84,2002-10-01,5.0,0.0,0.0,0.0,20.0,w,INDIVIDUAL,0.0,0.0,0,3.0,0,13.3,0.13
10000.0,36,7.62,311.62,A3,MORTGAGE,140000.0,Not Verified,2013-10-01,debt_consolidation,7.24,2000-08-01,9.0,0.0,15497.0,31.2,19.0,f,INDIVIDUAL,3.0,0.0,0,6.0,0,13.2,0.071
12000.0,36,6.49,367.74,A2,MORTGAGE,97000.0,Not Verified,2014-10-01,credit_card,9.56,1999-04-01,10.0,1.0,9109.0,28.5,40.0,f,INDIVIDUAL,1.0,0.0,0,2.0,0,15.5,0.124
3600.0,36,12.69,120.77,C2,MORTGAGE,44000.0,Source Verified,2015-08-01,credit_card,24.04,1997-11-01,11.0,0.0,29567.0,89.1,26.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,17.7,0.082
15250.0,36,6.03,464.15,A1,MORTGAGE,40000.0,Not Verified,2012-04-01,other,4.32,2004-09-01,9.0,0.0,2614.0,8.7,17.0,f,INDIVIDUAL,2.0,0.0,0,3.0,0,7.6,0.381
5000.0,60,22.4,139.24,E3,OWN,170000.0,Verified,2014-02-01,other,6.89,1998-01-01,10.0,0.0,20449.0,73.8,21.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,16.1,0.029
8000.0,36,17.76,288.26,D1,RENT,45000.0,Verified,2013-11-01,debt_consolidation,21.41,1993-03-01,13.0,0.0,32353.0,75.9,22.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,20.7,0.178
20000.0,36,13.66,680.26,C3,MORTGAGE,108000.0,Verified,2014-11-01,credit_card,9.75,2003-10-01,22.0,1.0,21317.0,34.5,41.0,w,INDIVIDUAL,5.0,1.0,1,9.0,0,11.1,0.185
32350.0,60,16.99,803.81,D3,RENT,91139.0,Verified,2014-08-01,debt_consolidation,26.06,2000-11-01,9.0,1.0,17327.0,79.8,19.0,w,INDIVIDUAL,0.0,1.0,1,10.0,0,13.7,0.355
13600.0,36,6.03,413.93,A1,RENT,43000.0,Source Verified,2012-02-01,credit_card,17.87,1996-01-01,7.0,0.0,8753.0,24.1,15.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,16.1,0.316
20000.0,36,13.98,683.36,C1,MORTGAGE,53000.0,Source Verified,2014-01-01,credit_card,13.9,2002-01-01,6.0,0.0,13851.0,71.0,14.0,f,INDIVIDUAL,0.0,0.0,1,3.0,0,12.0,0.377
20000.0,60,16.59,492.66,D1,OWN,194000.0,Source Verified,2014-03-01,other,10.99,1994-09-01,8.0,0.0,31659.0,79.3,25.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,19.5,0.103
13475.0,36,21.99,514.55,E4,MORTGAGE,40000.0,Source Verified,2014-03-01,debt_consolidation,19.53,2002-04-01,11.0,0.0,8496.0,66.4,23.0,w,INDIVIDUAL,3.0,0.0,1,3.0,0,11.9,0.337
1000.0,36,10.99,32.74,B4,MORTGAGE,51000.0,Not Verified,2015-04-01,other,1.76,1997-06-01,8.0,0.0,223.0,0.8,26.0,f,INDIVIDUAL,2.0,0.0,0,3.0,0,17.8,0.02
12000.0,36,13.65,408.1,C1,OWN,35000.0,Source Verified,2014-03-01,debt_consolidation,13.52,2005-12-01,4.0,0.0,13576.0,93.6,6.0,w,INDIVIDUAL,1.0,0.0,1,10.0,0,8.2,0.343
35000.0,36,16.99,1247.68,D3,MORTGAGE,211000.0,Verified,2015-05-01,home_improvement,10.43,2000-03-01,14.0,0.0,16339.0,40.4,40.0,f,INDIVIDUAL,5.0,0.0,0,3.0,0,15.2,0.166
5000.0,36,9.17,159.4,B2,MORTGAGE,61000.0,Not Verified,2015-08-01,debt_consolidation,25.32,1994-05-01,6.0,0.0,24555.0,86.5,15.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,21.3,0.082
35000.0,60,17.86,886.11,D5,RENT,130000.0,Source Verified,2015-07-01,credit_card,12.59,1998-09-01,10.0,0.0,26515.0,41.8,29.0,f,INDIVIDUAL,2.0,0.0,1,8.0,0,16.8,0.269
13475.0,60,19.22,351.19,D4,MORTGAGE,38000.0,Verified,2014-01-01,major_purchase,10.51,2004-06-01,7.0,0.0,12999.0,24.9,15.0,f,INDIVIDUAL,1.0,0.0,1,0.0,0,9.6,0.355
22000.0,36,7.62,685.55,A3,MORTGAGE,80000.0,Verified,2013-04-01,debt_consolidation,29.52,1980-07-01,14.0,0.0,37981.0,70.6,47.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,32.8,0.275
11275.0,60,12.99,256.49,C2,RENT,54000.0,Source Verified,2015-01-01,debt_consolidation,20.38,2002-08-01,16.0,0.0,11995.0,71.0,24.0,w,INDIVIDUAL,0.0,0.0,0,7.0,0,12.4,0.209
30000.0,36,18.55,1092.87,E2,MORTGAGE,96000.0,Verified,2015-10-01,debt_consolidation,17.65,2001-01-01,13.0,0.0,3083.0,21.0,26.0,w,INDIVIDUAL,3.0,0.0,0,9.0,0,14.7,0.312
26400.0,36,11.99,876.74,B3,MORTGAGE,160000.0,Source Verified,2014-01-01,debt_consolidation,11.23,1985-05-01,8.0,0.0,23380.0,86.0,35.0,f,INDIVIDUAL,10.0,0.0,0,10.0,0,28.7,0.165
1900.0,36,11.14,62.33,B2,RENT,20000.0,Not Verified,2012-10-01,credit_card,13.5,2007-10-01,7.0,0.0,3795.0,44.6,8.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,5.0,0.095
3200.0,36,22.4,122.88,E3,RENT,25000.0,Not Verified,2013-11-01,debt_consolidation,12.0,2000-12-01,8.0,0.0,7175.0,56.1,18.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,12.9,0.128
3250.0,36,19.05,119.22,D4,RENT,38000.0,Not Verified,2013-04-01,debt_consolidation,2.34,2008-05-01,6.0,0.0,1130.0,14.9,13.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,4.9,0.086
26000.0,36,13.98,888.37,C3,RENT,99000.0,Verified,2014-07-01,debt_consolidation,4.53,2008-05-01,7.0,0.0,9981.0,25.0,13.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,6.2,0.263
7000.0,36,8.9,222.28,A5,MORTGAGE,36000.0,Source Verified,2014-01-01,credit_card,19.67,2004-07-01,8.0,0.0,8277.0,74.6,19.0,f,INDIVIDUAL,3.0,0.0,0,4.0,0,9.5,0.194
7525.0,36,22.45,289.14,E5,OWN,37000.0,Not Verified,2016-02-01,debt_consolidation,25.59,1990-01-01,8.0,0.0,2043.0,45.0,20.0,w,INDIVIDUAL,3.0,0.0,0,2.0,0,26.1,0.203
10000.0,36,14.33,343.39,C1,MORTGAGE,56000.0,Verified,2013-06-01,credit_card,23.98,1999-09-01,20.0,0.0,22436.0,90.1,26.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,13.7,0.179
10000.0,36,12.49,334.49,B4,RENT,53000.0,Source Verified,2014-04-01,debt_consolidation,23.48,1996-12-01,15.0,1.0,7017.0,70.2,33.0,f,INDIVIDUAL,0.0,1.0,0,2.0,0,17.3,0.189
16000.0,60,13.66,369.48,C3,MORTGAGE,62000.0,Source Verified,2015-01-01,debt_consolidation,20.81,1998-06-01,12.0,0.0,9754.0,70.2,24.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,16.6,0.258
15000.0,36,15.8,525.88,C3,MORTGAGE,105000.0,Source Verified,2012-08-01,debt_consolidation,12.94,1977-12-01,16.0,0.0,19169.0,62.7,36.0,f,INDIVIDUAL,5.0,0.0,1,6.0,1,34.7,0.143
18000.0,36,12.99,606.41,B5,RENT,95000.0,Source Verified,2014-03-01,small_business,16.45,2000-02-01,14.0,0.0,18164.0,36.9,33.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,14.1,0.189
26000.0,60,26.77,790.35,G1,MORTGAGE,52000.0,Verified,2015-08-01,home_improvement,7.99,2003-08-01,8.0,0.0,5477.0,72.1,16.0,w,INDIVIDUAL,1.0,0.0,0,1.0,0,12.0,0.5
12000.0,36,6.62,368.45,A2,MORTGAGE,48000.0,Source Verified,2013-12-01,credit_card,13.14,1978-04-01,17.0,0.0,12199.0,40.3,30.0,w,INDIVIDUAL,6.0,0.0,0,6.0,0,35.7,0.25
5000.0,36,16.99,178.24,D3,MORTGAGE,80000.0,Not Verified,2014-07-01,medical,27.23,1995-12-01,11.0,0.0,25591.0,92.1,18.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,18.6,0.062
5600.0,36,8.39,176.5,A5,MORTGAGE,50000.0,Not Verified,2014-08-01,debt_consolidation,10.49,1999-02-01,9.0,0.0,4441.0,37.0,19.0,f,INDIVIDUAL,1.0,0.0,0,7.0,0,15.5,0.112
25000.0,36,18.99,916.28,D4,OWN,107500.0,Verified,2016-05-01,debt_consolidation,16.31,2005-02-01,19.0,0.0,33427.0,43.5,43.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,11.2,0.233
20000.0,36,22.39,767.86,E1,RENT,85000.0,Verified,2016-10-01,debt_consolidation,27.95,1991-10-01,19.0,0.0,29665.0,58.5,27.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,25.0,0.235
10000.0,36,15.8,350.59,C3,OWN,32000.0,Verified,2013-06-01,credit_card,34.73,2000-01-01,6.0,0.0,8455.0,65.5,11.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,13.4,0.312
11150.0,60,13.35,255.7,C2,OWN,26000.0,Source Verified,2014-06-01,credit_card,16.25,2008-03-01,9.0,1.0,12038.0,56.5,13.0,f,INDIVIDUAL,1.0,1.0,0,10.0,0,6.3,0.429
15000.0,36,11.14,492.08,B2,MORTGAGE,104000.0,Verified,2013-03-01,debt_consolidation,34.86,1994-05-01,22.0,0.0,27737.0,64.9,39.0,f,INDIVIDUAL,9.0,0.0,1,10.0,0,18.8,0.144
10000.0,36,14.33,343.39,C2,RENT,40000.0,Not Verified,2013-07-01,debt_consolidation,12.69,2006-04-01,8.0,0.0,13788.0,83.6,10.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,7.2,0.25
8400.0,36,15.77,294.37,D1,RENT,41000.0,Source Verified,2016-02-01,debt_consolidation,12.59,2012-09-01,8.0,0.0,3117.0,43.3,10.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,3.4,0.205
22500.0,36,10.99,736.52,B3,MORTGAGE,100000.0,Source Verified,2014-10-01,credit_card,20.11,2004-11-01,12.0,0.0,17747.0,81.8,21.0,f,INDIVIDUAL,2.0,0.0,0,2.0,0,9.9,0.225
2200.0,36,11.49,72.54,B4,MORTGAGE,18000.0,Not Verified,2011-09-01,small_business,3.2,1999-03-01,2.0,0.0,1088.0,83.7,4.0,f,INDIVIDUAL,0.0,0.0,1,6.0,0,12.5,0.122
9750.0,36,15.31,339.47,C2,RENT,130000.0,Source Verified,2012-11-01,debt_consolidation,9.81,2005-03-01,9.0,0.0,4035.0,42.0,11.0,w,INDIVIDUAL,0.0,0.0,0,6.0,1,7.7,0.075
10000.0,36,18.25,362.78,D3,RENT,125000.0,Verified,2013-12-01,debt_consolidation,11.37,2001-12-01,7.0,0.0,8706.0,96.7,16.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,12.0,0.08
6400.0,36,13.11,215.97,C2,MORTGAGE,53000.0,Not Verified,2010-03-01,car,19.15,1999-08-01,10.0,0.0,9954.0,88.1,27.0,f,INDIVIDUAL,2.0,0.0,0,3.0,0,10.6,0.121
13250.0,60,24.5,385.04,F3,RENT,38000.0,Verified,2013-12-01,debt_consolidation,26.91,2002-08-01,31.0,0.0,11933.0,42.3,53.0,w,INDIVIDUAL,1.0,0.0,0,0.0,0,11.3,0.349
20000.0,36,6.62,614.08,A2,MORTGAGE,74000.0,Verified,2013-12-01,debt_consolidation,12.41,1994-12-01,5.0,0.0,13071.0,44.5,27.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,19.0,0.27
15500.0,60,14.64,365.83,C3,MORTGAGE,62000.0,Source Verified,2014-03-01,debt_consolidation,17.6,1991-09-01,12.0,0.0,11764.0,75.4,35.0,f,INDIVIDUAL,8.0,0.0,0,10.0,0,22.5,0.25
21000.0,36,11.99,697.41,B3,MORTGAGE,90000.0,Verified,2013-10-01,debt_consolidation,14.55,1997-12-01,9.0,1.0,6525.0,49.1,24.0,f,INDIVIDUAL,6.0,1.0,0,10.0,0,15.8,0.233
20000.0,36,13.35,677.26,C2,MORTGAGE,50000.0,Source Verified,2014-10-01,debt_consolidation,24.39,2004-02-01,9.0,0.0,7451.0,89.8,24.0,f,INDIVIDUAL,1.0,0.0,1,5.0,0,10.7,0.4
25000.0,60,8.19,509.19,A5,RENT,200000.0,Source Verified,2014-11-01,home_improvement,5.33,1994-08-01,14.0,0.0,8406.0,12.7,33.0,w,INDIVIDUAL,3.0,0.0,0,0.0,0,20.3,0.125
30000.0,60,17.86,759.52,D5,MORTGAGE,82000.0,Verified,2015-05-01,debt_consolidation,33.23,1984-06-01,41.0,0.0,43248.0,48.5,69.0,w,INDIVIDUAL,1.0,0.0,1,10.0,0,30.9,0.366
15000.0,36,9.49,480.43,B2,MORTGAGE,63000.0,Not Verified,2015-01-01,credit_card,12.06,1998-06-01,9.0,0.0,14572.0,81.4,32.0,f,INDIVIDUAL,6.0,0.0,0,10.0,0,16.6,0.238
20750.0,36,21.67,788.92,E5,MORTGAGE,65000.0,Source Verified,2015-04-01,debt_consolidation,30.78,2009-08-01,9.0,0.0,4.0,0.1,17.0,f,INDIVIDUAL,0.0,0.0,1,3.0,0,5.7,0.319
12600.0,36,11.53,415.68,B5,MORTGAGE,68000.0,Verified,2015-09-01,home_improvement,26.6,1996-05-01,11.0,0.0,7583.0,26.6,16.0,f,INDIVIDUAL,1.0,0.0,0,9.0,0,19.3,0.185
7500.0,36,11.99,249.08,B3,OWN,49140.0,Not Verified,2013-12-01,debt_consolidation,5.93,2010-02-01,8.0,0.0,7942.0,66.7,11.0,f,INDIVIDUAL,1.0,0.0,0,9.0,0,3.8,0.153
10000.0,36,16.29,353.01,D2,MORTGAGE,60000.0,Not Verified,2014-06-01,car,9.2,2002-10-01,15.0,1.0,2741.0,8.5,26.0,w,INDIVIDUAL,3.0,1.0,0,0.0,0,11.7,0.167
12000.0,36,13.98,410.02,C1,MORTGAGE,140000.0,Verified,2013-12-01,debt_consolidation,30.11,1989-03-01,14.0,0.0,94246.0,88.0,29.0,w,INDIVIDUAL,5.0,0.0,0,6.0,0,24.8,0.086
8675.0,36,14.99,300.68,C5,RENT,35000.0,Source Verified,2014-07-01,credit_card,23.35,1990-11-01,6.0,1.0,5375.0,84.0,9.0,f,INDIVIDUAL,0.0,1.0,0,10.0,0,23.7,0.248
8000.0,36,23.1,310.1,E4,RENT,37000.0,Source Verified,2013-11-01,debt_consolidation,2.01,1994-04-01,7.0,0.0,2152.0,41.4,24.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,19.6,0.216
8500.0,36,11.49,280.26,B4,RENT,50000.0,Not Verified,2010-08-01,debt_consolidation,18.98,2000-05-01,5.0,0.0,8800.0,65.4,9.0,f,INDIVIDUAL,0.0,0.0,1,9.0,0,10.3,0.17
19500.0,36,16.29,688.36,D2,RENT,74000.0,Not Verified,2014-08-01,debt_consolidation,18.73,1999-05-01,11.0,0.0,34113.0,77.7,35.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,15.3,0.264
